Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,MEASURMENT,ACTIVE POWER,,,,YES,482,,UINT16,3,0,65535,0.1kW,Parameters5,,Parameters2.I,Parameters11,,3,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,MEASURMENT,REACTIVE POWER,,,,YES,483,,UINT16,3,0,65535,0.1kVAR,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,MEASURMENT,POWER FACTOR,,,,YES,481,,UINT16,3,0,65535,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,MEASURMENT,FREQUENCY,,,,YES,474,,UINT16,3,0,65535,0.01Hz,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,ENERGY,ACTIVE ENERGY,,,,YES,143-144,,UINT32,3,0,4294967295,0.1kWh,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,ENERGY,REACTIVE ENERGY,,,,YES,145-146,,UINT32,3,0,4294967295,0.1kVARh,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,LOAD OPERATING TIME,,,,YES,513,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,LOAD CLOSING COUNT,,,,YES,124-125,,UINT32,3,0,4294967295,1,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,PHASE-1 TRIPPING CURRENT,,,,YES,302-303,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,PHASE-2 TRIPPING CURRENT,,,,YES,304-305,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,PHASE-3 TRIPPING CURRENT,,,,YES,306-307,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,DIAGNOSTICS,GROUND TRIPPING CURRENT,,,,YES,308-309,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,SPARE,SPARE,I2,,,,459,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,400V,Parameters2,SPARE,SPARE,I10,,,,459,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,SYSTEM,Parameters2,SIS1A,TESYS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MCC-50564,TESYST LTMR,Parameters1,63-9700-P-6470,SYSTEM,Parameters2,SIS1B,TESYS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
