Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,RCP CLOSE ORDER,I106,,RECEIVED,YES,M120_GGIO1 / Ind6,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,RCP OPEN ORDER,I208,,RECEIVED,YES,M120_GGIO2 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,LOCAL CB OPEN ORDER,I207,,RECEIVED,YES,M120_GGIO2 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,BUS-A VT HEALTHY,I110,NORMAL,HEALTHY,YES,M120_GGIO1 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,BUS-B VT HEALTHY,I111,NORMAL,HEALTHY,YES,M120_GGIO1 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,SYNCHRO ENABLED,I108,INACTIVE,ACTIVE,YES,M120_GGIO1 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,BAY IN LOCAL PANEL MODE,I204,,LOCAL,YES,M120_GGIO2 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS SELECT TO TRIP FOR INC-A,I301,INACTIVE,ACTIVE,YES,M120_GGIO3 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS SELECT TO TRIP FOR BUS TIES AB,I302,INACTIVE,ACTIVE,YES,M120_GGIO3 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS SELECT TO TRIP FOR INC-B,I303,INACTIVE,ACTIVE,YES,M120_GGIO3 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS IN MANUAL MODE,I304,,MANAUL,YES,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS IN AUTO MODE,I305,,AUTO,YES,M120_GGIO3 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,STATUS,ATS IN ON MODE,I307,OFF,ON,YES,M120_GGIO3 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ALARM,SPRING CHARGED,I203,NORMAL,ALARM,YES,M120_GGIO2 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ALARM,AUX SUPPLY FAULTY,I202,NORMAL,ALARM,YES,M120_GGIO2 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ALARM,SYNCHRO CHECK FAILLURE,,NORMAL,ALARM,YES,RSYN1 / SynFlt / stVal,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ALARM,TRIP CIRCUIT-1 SUPERVISION,I101,NORMAL,ALARM,YES,M120_GGIO1 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ALARM,TRIP CIRCUIT-2 SUPERVISION,I102,NORMAL,ALARM,YES,M120_GGIO1 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A/B WATCHDOG,I212,NORMAL,ALARM,YES,M120_GGIO2 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,ARC FLASH PROTECTION,I105,NORMAL,TRIP,YES,M120_GGIO1 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 START,,NORMAL,START,YES,A51_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 TRIP,,NORMAL,TRIP,YES,A51_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 START,,NORMAL,START,YES,A51_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 TRIP,,NORMAL,TRIP,YES,A51_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P50N EARTH FAULT-1 START,,NORMAL,START,YES,A51N_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P50N EARTH FAULT-1 TRIP,,NORMAL,TRIP,YES,A51N_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P51N EARTH FAULT-2 START,,NORMAL,START,YES,A51N_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P51N EARTH FAULT-2 TRIP,,NORMAL,TRIP,YES,A51N_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P27 UNDER VOLTAGE-1 START,,NORMAL,START,YES,A27_PTUV1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P27 UNDER VOLTAGE-1 TRIP,,NORMAL,TRIP,YES,A27_PTUV1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P27I UNDER CURRENT-1 START,,NORMAL,START,YES,A27_PTUV1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,P27I UNDER CURRENT-1 TRIP,,NORMAL,TRIP,YES,A27_PTUV1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,TRIP,AB1/AB2 FAULT SDE TRIP,I104,NORMAL,TRIP,YES,M120_GGIO1 / Ind4,,BIT,3,,,,Parameters3,2,Parameters2.CB.TRIP,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ENERGY,POSITIVE ACTIVE ENERGY,,,,YES,MMTR1 / DmdWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ENERGY,NEGATIVE ACTIVE ENERGY,,,,YES,MMTR1 / SupWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ENERGY,POSITIVE REACTIVE ENERGY,,,,YES,MMTR1 / DmdVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,ENERGY,NEGATIVE REACTIVE ENERGY,,,,YES,MMTR1 / SupVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE CURRENT-1,,,,YES,MMXU1 / A / PhsA,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE CURRENT-2,,,,YES,MMXU1 / A / PhsB,,INT16U,3,0,65536,1A,Parameters5,,Parameters2.I,Parameters11,,3,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE CURRENT-3,,,,YES,MMXU1 / A / PhsC,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,RESIDUAL CURRENT,,,,YES,MMXU1 / A / neut,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE VOLTAGE-13,,,,YES,MMXU1 / PPV / PhsAB,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE VOLTAGE-23,,,,YES,MMXU1 / PPV / PhsBC,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,PHASE VOLTAGE-31,,,,YES,MMXU1 / PPV / PhsCA,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,NEUTRAL VOLTAGE,,,,YES,MMXU1 / PhV / res,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,FREQUENCY,,,,YES,MMXU1 / Hz,,INT16U,3,0,65536,1 Hz,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,ACTIVE POWER,,,,YES,MMXU1 / TotW,,INT16,3,-65536,65536,1 kW,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,REACTIVE POWER,,,,YES,MMXU1 / TotVAr,,INT16,3,-65536,65536,1 kVAR,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,APPARENT POWER,,,,YES,MMXU1 / TotVA,,INT16,3,-65536,65536,1  kVA,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,MEASUREMENT,COS-PHI,,,,YES,MMXU1 / TotPF,,INT16,3,-65536,65536,1,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,DIAGNOSTICS,CB OPERATION COUNTER,,,,YES,XCBR1 / OpCnt,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,DIAGNOSTICS,PHASE-1 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp1,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,DIAGNOSTICS,PHASE-2 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp2,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,DIAGNOSTICS,PHASE-3 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp3,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,EXT TIME SYNCHRO,I103,,,,M120_GGIO1 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INC-A SYNCHRO ENABLED,I112,,,,M120_GGIO1 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A VT HEALTHY,I209,,,,M120_GGIO2 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A CB CLOSE,I210,,,,M120_GGIO2 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A CB OPEN,I211,,,,M120_GGIO2 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A/B RACK IN,I213,,,,M120_GGIO2 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,SPARE,I214,,,,M120_GGIO2 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,SPARE,I201,,,,M120_GGIO2 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,SPARE,I214,,,,M120_GGIO2 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A VT HEALTHY,I308,,,,M120_GGIO3 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A CB CLOSE,I310,,,,M120_GGIO2 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INCOMER A CB OPEN,I311,,,,M120_GGIO2 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,INC-A SYNCHRO ENABLED,I312,,,,M120_GGIO2 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SPARE,SPARE,I314,,,,M120_GGIO3 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SIS1A,B83 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MCC-50564,SEPAM B83,Parameters1,63-9700-P-6475-04,400V,Parameters2,SIS1B,B83 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
